row_id,day_hour,client_ip,no_get,no_post,no_head
7389,01/28/2019 19,51.15.15.214,2,2,2
7390,01/28/2019 19,5.211.97.199,11,12,12
7391,01/28/2019 19,66.249.165.255,26,25,24
7392,01/28/2019 19,54.36.149.195,1,1,1
7393,01/28/2019 19,207.46.22.255,6,5,5
7394,01/28/2019 19,91.99.72.175,15,14,15
7395,01/28/2019 19,104.194.24.193,1,1,1
7396,01/28/2019 19,2.185.221.239,1,1,1
7397,01/28/2019 19,178.253.33.211,5,5,5
7398,01/28/2019 19,2.179.144.255,3,3,3
7399,01/28/2019 19,54.36.148.170,1,1,1
7400,01/28/2019 19,54.36.170.255,1,1,1
7401,01/28/2019 19,157.55.189.255,3,3,3
7402,01/28/2019 19,5.167.255.255,1,1,1
7403,01/28/2019 19,54.36.149.177,1,1,1
7404,01/28/2019 19,54.36.148.192,1,1,1
7405,01/28/2019 20,5.160.157.181,1,1,1
7406,01/28/2019 20,54.36.149.224,1,1,1
7407,01/28/2019 20,54.36.171.255,1,1,1
7408,01/28/2019 20,54.36.148.171,1,1,1
7409,01/28/2019 20,207.46.55.255,9,11,10
7410,01/28/2019 20,17.58.102.204,3,3,3
7411,01/28/2019 20,66.249.66.252,17,17,16
7412,01/28/2019 20,5.78.180.236,1,1,1
7413,01/28/2019 20,54.67.255.255,1,1,1
7414,01/28/2019 20,173.249.54.228,5,5,5
7415,01/28/2019 20,5.211.97.200,12,11,12
7416,01/28/2019 20,54.36.149.202,1,1,1
7417,01/28/2019 20,5.78.198.213,11,11,11
7418,01/28/2019 20,54.36.148.179,1,1,0
7419,01/28/2019 20,54.36.149.178,1,1,1
7420,01/28/2019 20,54.36.148.193,1,1,1
7421,01/28/2019 20,5.112.212.255,1,1,1
7422,01/28/2019 20,128.255.255.255,1,1,1
7423,01/28/2019 20,54.36.149.253,1,1,0
7424,01/28/2019 20,34.247.132.214,1,1,1
7425,01/28/2019 20,54.36.149.196,1,1,1
7426,01/28/2019 20,2.177.58.255,9,9,9
7427,01/28/2019 20,31.56.96.212,9,9,8
7428,01/28/2019 20,2.179.145.255,3,3,3
7429,01/28/2019 20,104.194.24.194,1,1,1
7430,01/28/2019 20,51.15.15.215,2,2,2
7431,01/28/2019 20,28.255.255.255,6,6,6
7432,01/28/2019 20,91.99.72.176,13,16,15
7433,01/28/2019 20,157.55.190.255,3,3,3
7434,01/28/2019 20,207.46.23.255,4,6,5
7435,01/28/2019 20,54.36.148.248,1,1,1
7436,01/28/2019 20,54.36.149.231,1,1,1
7437,01/28/2019 20,54.36.148.178,1,1,1
7438,01/28/2019 20,40.77.202.255,4,4,4
7439,01/28/2019 20,5.168.255.255,1,1,1
7440,01/28/2019 20,46.224.77.193,3,3,3
7441,01/28/2019 20,54.36.215.255,1,0,1
7442,01/28/2019 20,204.115.255.255,7,7,7
7443,01/28/2019 20,66.111.209.255,8,8,8
7444,01/28/2019 20,172.20.82.255,1,1,1
7445,01/28/2019 20,178.253.33.212,5,5,5
7446,01/28/2019 20,66.249.166.255,26,25,25
7447,01/28/2019 20,54.36.149.219,0,1,1
7448,01/28/2019 20,2.185.221.240,1,1,1
7449,01/28/2019 20,66.249.64.227,1,1,1
7450,01/28/2019 20,207.46.34.255,4,4,3
7451,01/28/2019 21,66.249.66.253,17,16,18
7452,01/28/2019 21,46.224.77.194,3,2,2
7453,01/28/2019 21,54.36.148.179,1,1,1
7454,01/28/2019 21,54.36.149.254,1,1,1
7455,01/28/2019 21,54.36.149.232,1,1,1
7456,01/28/2019 21,5.211.97.201,12,12,12
7457,01/28/2019 21,54.36.149.220,1,1,1
7458,01/28/2019 21,54.36.216.255,1,1,1
7459,01/28/2019 21,51.15.15.216,2,2,2
7460,01/28/2019 21,54.36.148.172,1,1,1
7461,01/28/2019 21,54.68.255.255,1,1,1
7462,01/28/2019 21,54.36.149.179,1,1,1
7463,01/28/2019 21,54.36.148.249,1,1,1
7464,01/28/2019 21,172.20.83.255,1,1,1
7465,01/28/2019 21,54.36.148.180,1,1,1
7466,01/28/2019 21,129.255.255.255,1,1,1
7467,01/28/2019 21,40.77.203.255,4,3,4
7468,01/28/2019 21,5.78.180.237,0,1,1
7469,01/28/2019 21,2.179.146.255,3,3,3
7470,01/28/2019 21,5.112.213.255,1,1,1
7471,01/28/2019 21,2.185.221.241,1,1,1
7472,01/28/2019 21,5.78.198.214,12,11,12
7473,01/28/2019 21,54.36.172.255,1,1,1
7474,01/28/2019 21,34.247.132.215,1,1,1
7475,01/28/2019 21,66.111.210.255,8,8,8
7476,01/28/2019 21,91.99.72.177,15,15,13
7477,01/28/2019 21,54.36.149.203,1,1,1
7478,01/28/2019 21,207.46.24.255,6,6,6
7479,01/28/2019 21,54.36.149.197,1,1,1
7480,01/28/2019 21,29.255.255.255,6,6,6
7481,01/28/2019 21,31.56.96.213,9,9,9
7482,01/28/2019 21,104.194.24.195,1,1,1
7483,01/28/2019 21,66.249.167.255,25,26,24
7484,01/28/2019 21,66.249.64.228,1,0,1
7485,01/28/2019 21,157.55.191.255,2,3,3
7486,01/28/2019 21,178.253.33.213,4,5,5
7487,01/28/2019 21,5.169.255.255,1,1,1
7488,01/28/2019 21,2.177.59.255,9,9,9
7489,01/28/2019 21,54.36.149.225,1,1,1
7490,01/28/2019 21,54.36.148.194,1,1,1
7491,01/28/2019 21,207.46.35.255,4,4,3
7492,01/28/2019 21,173.249.54.229,5,5,3
7493,01/28/2019 21,5.160.157.182,1,1,1
7494,01/28/2019 21,204.116.255.255,7,7,7
7495,01/28/2019 21,17.58.102.205,3,3,3
7496,01/28/2019 21,207.46.56.255,11,10,10
7497,01/28/2019 22,31.56.96.214,9,9,8
7498,01/28/2019 22,46.224.77.195,3,2,3
7499,01/28/2019 22,2.177.60.255,8,9,9
7500,01/28/2019 22,54.36.149.226,1,1,1
7501,01/28/2019 22,54.36.149.198,1,1,1
7502,01/28/2019 22,54.36.149.204,1,1,1
7503,01/28/2019 22,54.36.148.180,1,1,1
7504,01/28/2019 22,54.36.149.221,1,0,1
7505,01/28/2019 22,157.55.192.255,3,2,3
7506,01/28/2019 22,54.36.148.250,0,1,0
7507,01/28/2019 22,5.160.157.183,1,1,1
7508,01/28/2019 22,34.247.132.216,1,1,1
7509,01/28/2019 22,30.255.255.255,6,6,6
7510,01/28/2019 22,5.170.255.255,1,1,1
7511,01/28/2019 22,66.249.168.255,26,24,26
7512,01/28/2019 22,91.99.72.178,16,15,15
7513,01/28/2019 22,54.36.148.173,1,1,1
7514,01/28/2019 22,5.211.97.202,12,12,12
7515,01/28/2019 22,54.36.217.255,0,1,1
7516,01/28/2019 22,54.36.173.255,1,1,1
7517,01/28/2019 22,172.20.84.255,1,1,1
7518,01/28/2019 22,51.15.15.217,2,2,2
7519,01/28/2019 22,207.46.57.255,9,11,11
7520,01/28/2019 22,54.36.148.181,1,1,1
7521,01/28/2019 22,204.117.255.255,6,7,7
7522,01/28/2019 22,17.58.102.206,3,3,3
7523,01/28/2019 22,54.36.149.180,1,1,1
7524,01/28/2019 22,173.249.54.230,5,5,5
7525,01/28/2019 22,66.249.66.254,17,16,18
7526,01/28/2019 22,40.77.204.255,4,4,4
7527,01/28/2019 22,104.194.24.196,1,1,1
7528,01/28/2019 22,5.78.180.238,1,1,1
7529,01/28/2019 22,54.69.255.255,1,1,1
7530,01/28/2019 22,5.112.214.255,1,1,1
7531,01/28/2019 22,54.36.149.233,1,1,1
7532,01/28/2019 22,207.46.25.255,6,6,6
7533,01/28/2019 22,54.36.148.195,1,1,1
7534,01/28/2019 22,2.185.221.242,1,1,1
7535,01/28/2019 22,66.111.211.255,7,8,7
7536,01/28/2019 22,130.255.255.255,1,1,1
7537,01/28/2019 22,54.36.149.255,1,1,1
7538,01/28/2019 22,66.249.64.229,1,1,1
7539,01/28/2019 22,178.253.33.214,5,5,5
7540,01/28/2019 22,207.46.36.255,4,4,4
7541,01/28/2019 22,5.78.198.215,12,11,12
7542,01/28/2019 22,2.179.147.255,3,3,3
7543,01/28/2019 23,40.77.205.255,4,4,4
7544,01/28/2019 23,51.15.15.218,2,2,2
7545,01/28/2019 23,46.224.77.196,3,3,3
7546,01/28/2019 23,66.249.64.230,1,1,1
7547,01/28/2019 23,5.211.97.203,12,12,12
7548,01/28/2019 23,207.46.58.255,10,11,11
7549,01/28/2019 23,178.253.33.215,4,5,5
7550,01/28/2019 23,204.118.255.255,7,7,7
7551,01/28/2019 23,2.177.61.255,9,8,9
7552,01/28/2019 23,2.179.148.255,3,3,3
7553,01/28/2019 23,54.36.149.234,1,1,1
7554,01/28/2019 23,207.46.37.255,4,4,3
7555,01/28/2019 23,157.55.193.255,3,3,2
7556,01/28/2019 23,54.36.148.182,1,1,1
7557,01/28/2019 23,54.36.149.181,1,1,1
7558,01/28/2019 23,66.249.169.255,26,25,23
7559,01/28/2019 23,91.99.72.179,14,15,14
7560,01/28/2019 23,54.70.255.255,1,1,1
7561,01/28/2019 23,54.36.148.251,1,1,1
7562,01/28/2019 23,5.78.180.239,1,1,1
7563,01/28/2019 23,5.171.255.255,1,1,1
7564,01/28/2019 23,54.36.150.255,1,1,1
7565,01/28/2019 23,54.36.218.255,1,1,1
7566,01/28/2019 23,2.185.221.243,1,1,1
7567,01/28/2019 23,54.36.149.222,1,1,1
7568,01/28/2019 23,104.194.24.197,1,1,1
7569,01/28/2019 23,54.36.148.174,1,1,1
7570,01/28/2019 23,66.249.66.255,17,18,18
7571,01/28/2019 23,31.255.255.255,6,5,6
7572,01/28/2019 23,66.111.212.255,8,8,8
7573,01/28/2019 23,5.78.198.216,11,12,12
7574,01/28/2019 23,54.36.149.227,1,1,1
7575,01/28/2019 23,31.56.96.215,9,9,9
7576,01/28/2019 23,34.247.132.217,1,1,1
7577,01/28/2019 23,54.36.174.255,1,1,1
7578,01/28/2019 23,5.160.157.184,1,1,1
7579,01/28/2019 23,54.36.148.181,1,1,1
7580,01/28/2019 23,54.36.148.196,1,1,1
7581,01/28/2019 23,5.112.215.255,1,1,1
7582,01/28/2019 23,207.46.26.255,5,6,4
7583,01/28/2019 23,17.58.102.207,3,3,3
7584,01/28/2019 23,173.249.54.231,5,5,5
7585,01/28/2019 23,172.20.85.255,1,1,1
7586,01/28/2019 23,54.36.149.199,1,1,1
7587,01/28/2019 23,131.255.255.255,1,1,1
7588,01/28/2019 23,54.36.149.205,1,1,1
7589,01/29/2019 00,54.36.148.183,1,0,1
7590,01/29/2019 00,54.36.151.255,1,1,1
7591,01/29/2019 00,34.247.132.218,1,1,1
7592,01/29/2019 00,204.119.255.255,7,7,7
7593,01/29/2019 00,54.36.148.182,1,1,0
7594,01/29/2019 00,157.55.194.255,3,3,3
7595,01/29/2019 00,207.46.59.255,11,11,11
7596,01/29/2019 00,32.255.255.255,6,6,6
7597,01/29/2019 00,54.36.149.223,1,1,1
7598,01/29/2019 00,5.160.157.185,1,1,1
7599,01/29/2019 00,54.36.175.255,1,1,1
7600,01/29/2019 00,54.36.149.206,1,1,1
7601,01/29/2019 00,2.179.149.255,3,3,3
7602,01/29/2019 00,207.46.27.255,5,5,6
7603,01/29/2019 00,46.224.77.197,3,3,3
7604,01/29/2019 00,54.36.219.255,1,1,1
7605,01/29/2019 00,51.15.15.219,2,1,2
7606,01/29/2019 00,54.36.149.235,1,1,1
7607,01/29/2019 00,66.111.213.255,8,8,8
7608,01/29/2019 00,5.78.180.240,1,1,1
7609,01/29/2019 00,54.71.255.255,1,1,1
7610,01/29/2019 00,178.253.33.216,4,4,5
7611,01/29/2019 00,31.56.96.216,9,9,9
7612,01/29/2019 00,5.112.216.255,1,1,1
7613,01/29/2019 00,207.46.38.255,4,4,4
7614,01/29/2019 00,132.255.255.255,1,1,1
7615,01/29/2019 00,40.77.206.255,4,4,4
7616,01/29/2019 00,91.99.72.180,16,13,16
7617,01/29/2019 00,54.36.149.182,1,1,1
7618,01/29/2019 00,66.249.67.255,16,16,17
7619,01/29/2019 00,104.194.24.198,1,1,1
7620,01/29/2019 00,2.177.62.255,8,9,7
7621,01/29/2019 00,54.36.148.175,1,1,1
7622,01/29/2019 00,66.249.170.255,24,24,26
7623,01/29/2019 00,54.36.148.252,1,1,1
7624,01/29/2019 00,173.249.54.232,5,5,4
7625,01/29/2019 00,17.58.102.208,3,3,3
7626,01/29/2019 00,54.36.149.200,1,1,1
7627,01/29/2019 00,2.185.221.244,1,0,1
7628,01/29/2019 00,5.78.198.217,11,9,12
7629,01/29/2019 00,54.36.149.228,1,1,1
7630,01/29/2019 00,54.36.148.197,1,1,1
7631,01/29/2019 00,172.20.86.255,1,1,0
7632,01/29/2019 00,66.249.64.231,1,0,1
7633,01/29/2019 00,5.211.97.204,12,12,12
7634,01/29/2019 00,5.172.255.255,0,1,1
7635,01/29/2019 01,133.255.255.255,1,1,1
7636,01/29/2019 01,54.36.176.255,1,1,1
7637,01/29/2019 01,54.36.148.184,1,1,1
7638,01/29/2019 01,5.112.217.255,1,1,1
7639,01/29/2019 01,54.36.149.207,1,1,1
7640,01/29/2019 01,5.160.157.186,1,1,1
7641,01/29/2019 01,157.55.195.255,3,3,2
7642,01/29/2019 01,207.46.39.255,4,4,4
7643,01/29/2019 01,207.46.28.255,4,6,6
7644,01/29/2019 01,66.111.214.255,8,8,7
7645,01/29/2019 01,54.36.149.201,1,1,0
7646,01/29/2019 01,54.72.255.255,1,1,1
7647,01/29/2019 01,46.224.77.198,3,3,3
7648,01/29/2019 01,40.77.207.255,4,4,4
7649,01/29/2019 01,91.99.72.181,14,14,16
7650,01/29/2019 01,54.36.220.255,1,1,1
7651,01/29/2019 01,17.58.102.209,3,3,3
7652,01/29/2019 01,178.253.33.217,5,5,5
7653,01/29/2019 01,5.78.180.241,1,1,1
7654,01/29/2019 01,66.249.64.232,1,1,1
7655,01/29/2019 01,172.20.87.255,1,1,1
7656,01/29/2019 01,66.249.68.255,17,17,17
7657,01/29/2019 01,204.120.255.255,7,7,6
7658,01/29/2019 01,33.255.255.255,6,6,6
7659,01/29/2019 01,104.194.24.199,1,1,1
7660,01/29/2019 01,54.36.148.198,1,1,1
7661,01/29/2019 01,54.36.149.236,1,1,1
7662,01/29/2019 01,5.173.255.255,1,1,1
7663,01/29/2019 01,54.36.149.229,1,1,1
7664,01/29/2019 01,54.36.149.224,1,1,0
7665,01/29/2019 01,207.46.60.255,10,9,11
7666,01/29/2019 01,54.36.148.183,1,1,1
7667,01/29/2019 01,34.247.132.219,1,1,1
7668,01/29/2019 01,51.15.15.220,2,1,2
7669,01/29/2019 01,2.177.63.255,9,9,9
7670,01/29/2019 01,54.36.149.183,1,0,1
7671,01/29/2019 01,2.179.150.255,3,3,3
7672,01/29/2019 01,2.185.221.245,1,1,1
7673,01/29/2019 01,54.36.148.176,1,1,1
7674,01/29/2019 01,5.211.97.205,12,12,12
7675,01/29/2019 01,31.56.96.217,9,9,9
7676,01/29/2019 01,5.78.198.218,11,12,11
7677,01/29/2019 01,173.249.54.233,5,5,5
7678,01/29/2019 01,66.249.171.255,26,23,24
7679,01/29/2019 01,54.36.152.255,1,1,1
7680,01/29/2019 01,54.36.148.253,1,1,1
7681,01/29/2019 02,54.73.255.255,1,1,1
7682,01/29/2019 02,5.174.255.255,1,1,1
7683,01/29/2019 02,2.185.221.246,1,1,1
7684,01/29/2019 02,5.211.97.206,12,12,12
7685,01/29/2019 02,5.78.198.219,11,10,12
7686,01/29/2019 02,54.36.149.230,1,1,1
7687,01/29/2019 02,5.160.157.187,1,1,1
7688,01/29/2019 02,204.121.255.255,6,7,7
7689,01/29/2019 02,66.249.69.255,17,16,17
7690,01/29/2019 02,54.36.148.254,0,1,1
7691,01/29/2019 02,34.255.255.255,5,6,6
7692,01/29/2019 02,54.36.177.255,1,1,1
7693,01/29/2019 02,178.253.33.218,4,5,5
7694,01/29/2019 02,207.46.61.255,10,11,11
7695,01/29/2019 02,91.99.72.182,16,16,16
7696,01/29/2019 02,54.36.149.202,1,1,1
7697,01/29/2019 02,172.20.88.255,1,1,1
7698,01/29/2019 02,34.247.132.220,1,1,1
7699,01/29/2019 02,2.177.64.255,9,9,9
7700,01/29/2019 02,54.36.148.184,1,1,1
7701,01/29/2019 02,66.249.172.255,25,24,26
7702,01/29/2019 02,66.111.215.255,7,8,8
7703,01/29/2019 02,17.58.102.210,3,3,2
7704,01/29/2019 02,51.15.15.221,2,1,1
7705,01/29/2019 02,104.194.24.200,1,1,1
7706,01/29/2019 02,134.255.255.255,1,1,1
7707,01/29/2019 02,5.78.180.242,1,1,1
7708,01/29/2019 02,207.46.29.255,6,5,6
7709,01/29/2019 02,54.36.149.237,1,1,1
7710,01/29/2019 02,207.46.40.255,4,4,4
7711,01/29/2019 02,54.36.148.185,1,1,1
7712,01/29/2019 02,54.36.149.208,1,1,1
7713,01/29/2019 02,157.55.196.255,3,3,3
7714,01/29/2019 02,54.36.153.255,1,1,1
7715,01/29/2019 02,54.36.149.184,1,1,1
7716,01/29/2019 02,31.56.96.218,9,9,9
7717,01/29/2019 02,54.36.221.255,1,1,1
7718,01/29/2019 02,54.36.149.225,1,1,1
7719,01/29/2019 02,54.36.148.199,1,1,1
7720,01/29/2019 02,2.179.151.255,3,3,3
7721,01/29/2019 02,173.249.54.234,5,5,5
7722,01/29/2019 02,66.249.64.233,1,1,1
7723,01/29/2019 02,54.36.148.177,1,1,1
7724,01/29/2019 02,40.77.208.255,4,3,4
7725,01/29/2019 02,46.224.77.199,3,3,3
7726,01/29/2019 02,5.112.218.255,1,1,1
7727,01/29/2019 03,54.36.149.185,1,1,1
7728,01/29/2019 03,66.249.173.255,25,25,24
7729,01/29/2019 03,5.211.97.207,11,11,12
7730,01/29/2019 03,54.36.148.178,1,1,1
7731,01/29/2019 03,207.46.30.255,5,6,6
7732,01/29/2019 03,54.36.148.186,1,1,1
7733,01/29/2019 03,54.36.148.185,1,1,1
7734,01/29/2019 03,34.247.132.221,1,1,1
7735,01/29/2019 03,173.249.54.235,5,5,4
7736,01/29/2019 03,66.249.70.255,17,18,16
7737,01/29/2019 03,54.36.149.231,1,1,1
7738,01/29/2019 03,5.112.219.255,1,1,1
7739,01/29/2019 03,157.55.197.255,3,3,2
7740,01/29/2019 03,91.99.72.183,15,15,15
7741,01/29/2019 03,5.78.198.220,12,12,12
7742,01/29/2019 03,54.36.148.255,1,1,1
7743,01/29/2019 03,17.58.102.211,3,3,3
7744,01/29/2019 03,54.36.149.238,1,1,1
7745,01/29/2019 03,54.36.178.255,1,1,1
7746,01/29/2019 03,46.224.77.200,3,3,3
7747,01/29/2019 03,54.36.149.209,1,1,0
7748,01/29/2019 03,2.179.152.255,3,3,3
7749,01/29/2019 03,207.46.62.255,11,10,10
7750,01/29/2019 03,104.194.24.201,1,1,1
7751,01/29/2019 03,2.177.65.255,8,9,9
7752,01/29/2019 03,135.255.255.255,1,1,1
7753,01/29/2019 03,54.36.154.255,1,1,1
7754,01/29/2019 03,54.36.148.200,1,1,1
7755,01/29/2019 03,66.249.64.234,1,0,1
7756,01/29/2019 03,172.20.89.255,1,1,1
7757,01/29/2019 03,5.175.255.255,1,1,1
7758,01/29/2019 03,31.56.96.219,9,9,9
7759,01/29/2019 03,51.15.15.222,2,2,2
7760,01/29/2019 03,66.111.216.255,8,8,6
7761,01/29/2019 03,2.185.221.247,1,1,1
7762,01/29/2019 03,178.253.33.219,5,5,5
7763,01/29/2019 03,54.36.149.226,1,1,1
7764,01/29/2019 03,40.77.209.255,4,4,4
7765,01/29/2019 03,35.255.255.255,5,6,6
7766,01/29/2019 03,54.36.222.255,1,1,1
7767,01/29/2019 03,54.36.149.203,1,1,1
7768,01/29/2019 03,204.122.255.255,7,7,7
7769,01/29/2019 03,207.46.41.255,4,3,4
7770,01/29/2019 03,54.74.255.255,1,1,1
7771,01/29/2019 03,5.160.157.188,1,1,1
7772,01/29/2019 03,5.78.180.243,1,1,1
7773,01/29/2019 04,172.20.90.255,1,1,1
7774,01/29/2019 04,54.36.149.255,1,1,1
7775,01/29/2019 04,157.55.198.255,3,3,2
7776,01/29/2019 04,178.253.33.220,5,5,5
7777,01/29/2019 04,66.249.174.255,24,25,25
7778,01/29/2019 04,54.36.148.187,1,1,1
7779,01/29/2019 04,40.77.210.255,4,4,4
7780,01/29/2019 04,2.177.66.255,9,9,9
7781,01/29/2019 04,66.111.217.255,7,8,8
7782,01/29/2019 04,5.176.255.255,1,1,1
7783,01/29/2019 04,31.56.96.220,9,9,9
7784,01/29/2019 04,46.224.77.201,3,2,3
7785,01/29/2019 04,54.36.148.179,1,1,1
7786,01/29/2019 04,36.255.255.255,6,6,6
7787,01/29/2019 04,54.36.155.255,1,1,1
7788,01/29/2019 04,66.249.64.235,1,1,1
7789,01/29/2019 04,54.36.149.227,1,1,1
7790,01/29/2019 04,54.75.255.255,1,1,1
7791,01/29/2019 04,104.194.24.202,1,1,1
7792,01/29/2019 04,173.249.54.236,5,5,4
7793,01/29/2019 04,54.36.149.186,1,1,1
7794,01/29/2019 04,54.36.149.232,1,1,1
7795,01/29/2019 04,204.123.255.255,6,7,7
7796,01/29/2019 04,54.36.149.204,1,1,1
7797,01/29/2019 04,54.36.223.255,1,1,1
7798,01/29/2019 04,136.255.255.255,1,1,1
7799,01/29/2019 04,34.247.132.222,1,1,1
7800,01/29/2019 04,66.249.71.255,18,18,16
7801,01/29/2019 04,207.46.63.255,11,11,10
7802,01/29/2019 04,54.36.148.186,1,1,1
7803,01/29/2019 04,5.78.180.244,1,1,0
7804,01/29/2019 04,207.46.42.255,4,4,4
7805,01/29/2019 04,54.36.149.210,1,1,1
7806,01/29/2019 04,2.185.221.248,1,1,1
7807,01/29/2019 04,5.211.97.208,11,12,11
7808,01/29/2019 04,17.58.102.212,3,3,3
7809,01/29/2019 04,5.160.157.189,1,1,1
7810,01/29/2019 04,54.36.179.255,1,1,1
7811,01/29/2019 04,51.15.15.223,1,1,2
7812,01/29/2019 04,2.179.153.255,3,3,3
7813,01/29/2019 04,207.46.31.255,6,6,6
7814,01/29/2019 04,91.99.72.184,16,16,14
7815,01/29/2019 04,5.112.220.255,1,1,1
7816,01/29/2019 04,54.36.148.201,1,1,1
7817,01/29/2019 04,54.36.149.239,1,1,0
7818,01/29/2019 04,5.78.198.221,11,11,12
7819,01/29/2019 05,5.211.97.209,11,10,12
7820,01/29/2019 05,2.179.154.255,3,3,3
7821,01/29/2019 05,54.36.148.188,1,1,1
7822,01/29/2019 05,5.160.157.190,1,1,1
7823,01/29/2019 05,204.124.255.255,6,7,7
7824,01/29/2019 05,178.253.33.221,5,4,5
7825,01/29/2019 05,17.58.102.213,3,2,3
7826,01/29/2019 05,40.77.211.255,4,4,4
7827,01/29/2019 05,207.46.64.255,11,11,11
7828,01/29/2019 05,51.15.15.224,2,1,2
7829,01/29/2019 05,54.36.180.255,1,1,1
7830,01/29/2019 05,104.194.24.203,1,0,1
7831,01/29/2019 05,54.36.149.211,1,1,1
7832,01/29/2019 05,5.112.221.255,1,1,1
7833,01/29/2019 05,37.255.255.255,6,6,6
7834,01/29/2019 05,91.99.72.185,16,15,14
7835,01/29/2019 05,54.36.156.255,1,1,1
7836,01/29/2019 05,34.247.132.223,1,1,1
7837,01/29/2019 05,66.111.218.255,7,8,8
7838,01/29/2019 05,66.249.64.236,1,1,1
7839,01/29/2019 05,54.36.149.187,1,1,1
7840,01/29/2019 05,54.36.149.240,1,1,1
7841,01/29/2019 05,54.36.148.202,1,1,1
7842,01/29/2019 05,54.36.149.228,1,1,1
7843,01/29/2019 05,31.56.96.221,9,9,9
7844,01/29/2019 05,54.76.255.255,1,1,1
7845,01/29/2019 05,54.36.148.180,1,1,1
7846,01/29/2019 05,207.46.43.255,4,4,4
7847,01/29/2019 05,2.177.67.255,7,9,9
7848,01/29/2019 05,46.224.77.202,3,3,3
7849,01/29/2019 05,66.249.175.255,24,26,26
7850,01/29/2019 05,54.36.148.187,1,1,1
7851,01/29/2019 05,54.36.150.255,1,1,1
7852,01/29/2019 05,5.78.180.245,1,1,1
7853,01/29/2019 05,54.36.149.205,1,1,0
7854,01/29/2019 05,54.36.224.255,1,1,1
7855,01/29/2019 05,173.249.54.237,5,5,5
7856,01/29/2019 05,5.78.198.222,11,12,11
7857,01/29/2019 05,5.177.255.255,1,1,1
7858,01/29/2019 05,137.255.255.255,1,1,1
7859,01/29/2019 05,172.20.91.255,1,1,1
7860,01/29/2019 05,54.36.149.233,1,1,1
7861,01/29/2019 05,2.185.221.249,1,1,1
7862,01/29/2019 05,157.55.199.255,2,3,3
7863,01/29/2019 05,66.249.72.255,17,18,16
7864,01/29/2019 05,207.46.32.255,4,6,6
7865,01/29/2019 06,5.112.222.255,1,1,1
7866,01/29/2019 06,204.125.255.255,7,7,7
7867,01/29/2019 06,34.247.132.224,1,1,1
7868,01/29/2019 06,5.178.255.255,0,1,1
7869,01/29/2019 06,66.249.64.237,0,1,1
7870,01/29/2019 06,172.20.92.255,1,1,1
7871,01/29/2019 06,5.211.97.210,12,12,11
7872,01/29/2019 06,91.99.72.186,16,15,16
7873,01/29/2019 06,5.160.157.191,1,1,1
7874,01/29/2019 06,5.78.198.223,11,11,11
7875,01/29/2019 06,5.78.180.246,1,1,1
7876,01/29/2019 06,157.55.200.255,3,3,3
7877,01/29/2019 06,54.36.225.255,1,1,1
7878,01/29/2019 06,54.36.151.255,1,1,1
7879,01/29/2019 06,2.179.155.255,3,3,3
7880,01/29/2019 06,207.46.44.255,4,4,3
7881,01/29/2019 06,138.255.255.255,1,1,1
7882,01/29/2019 06,40.77.212.255,4,4,4
7883,01/29/2019 06,31.56.96.222,8,8,8
7884,01/29/2019 06,54.36.149.212,1,1,1
7885,01/29/2019 06,104.194.24.204,1,1,1
7886,01/29/2019 06,54.36.149.188,1,1,1
7887,01/29/2019 06,207.46.65.255,10,10,9
7888,01/29/2019 06,54.36.149.234,1,1,1
7889,01/29/2019 06,66.111.219.255,8,8,8
7890,01/29/2019 06,207.46.33.255,5,6,6
7891,01/29/2019 06,54.77.255.255,1,1,1
7892,01/29/2019 06,2.185.221.250,1,1,1
7893,01/29/2019 06,17.58.102.214,3,3,3
7894,01/29/2019 06,173.249.54.238,5,5,5
7895,01/29/2019 06,54.36.149.241,1,1,1
7896,01/29/2019 06,54.36.148.203,1,1,0
7897,01/29/2019 06,54.36.149.229,1,1,1
7898,01/29/2019 06,46.224.77.203,3,3,3
7899,01/29/2019 06,54.36.149.206,1,0,1
7900,01/29/2019 06,54.36.148.181,1,1,1
7901,01/29/2019 06,54.36.181.255,1,1,1
7902,01/29/2019 06,54.36.148.189,1,1,1
7903,01/29/2019 06,66.249.73.255,17,17,17
7904,01/29/2019 06,51.15.15.225,2,2,2
7905,01/29/2019 06,2.177.68.255,9,9,9
7906,01/29/2019 06,54.36.157.255,1,1,1
7907,01/29/2019 06,178.253.33.222,5,5,5
7908,01/29/2019 06,66.249.176.255,26,26,26
7909,01/29/2019 06,38.255.255.255,6,6,6
7910,01/29/2019 06,54.36.148.188,1,1,1
7911,01/29/2019 07,5.179.255.255,1,1,1
7912,01/29/2019 07,54.36.149.242,1,1,1
7913,01/29/2019 07,17.58.102.215,3,3,3
7914,01/29/2019 07,173.249.54.239,4,4,5
7915,01/29/2019 07,66.249.74.255,18,17,18
7916,01/29/2019 07,54.36.148.189,1,1,1
7917,01/29/2019 07,157.55.201.255,3,3,3
7918,01/29/2019 07,2.177.69.255,9,9,8
7919,01/29/2019 07,172.20.93.255,1,1,1
7920,01/29/2019 07,54.36.149.207,1,1,1
7921,01/29/2019 07,40.77.213.255,4,4,4
7922,01/29/2019 07,66.111.220.255,8,8,7
7923,01/29/2019 07,104.194.24.205,1,1,1
7924,01/29/2019 07,54.36.149.189,1,1,1
7925,01/29/2019 07,54.36.149.213,1,1,1
